model,task,index,truth,neutral_prompt,yesno_prompt,agree_prompt,negated_agree_prompt,disagree_prompt
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,30,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,31,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,32,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,33,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,34,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,35,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,36,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,37,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,38,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,39,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,40,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,41,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,42,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,43,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,44,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,45,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,46,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,47,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,48,0,1,0,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,49,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,50,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,51,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,52,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,53,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,54,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,55,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,56,0,1,0,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,57,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,58,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,59,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,60,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,61,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,62,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,63,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,64,0,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,65,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,66,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,67,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,68,0,1,1,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,69,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,70,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,71,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,72,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,73,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,74,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,75,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,76,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,77,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,78,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,79,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,80,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,81,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,82,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,83,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,84,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,85,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,86,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,87,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,88,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,89,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,90,0,1,0,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,91,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,92,0,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,93,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,94,0,1,0,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,95,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,96,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,97,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,98,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,99,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,100,0,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,101,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,102,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,103,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,104,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,105,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,106,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,107,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,108,0,1,0,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,109,0,1,0,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,110,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,111,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,112,0,1,1,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,113,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,114,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,115,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,116,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,117,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,118,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,119,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,120,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,121,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,122,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,123,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,124,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,125,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,126,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,127,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,128,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,129,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,130,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,131,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,132,0,0,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,133,0,0,0,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,134,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,135,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,136,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,137,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,138,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,139,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,140,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,141,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,142,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,143,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,144,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,145,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,146,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,147,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,148,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,149,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,150,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,151,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,152,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,153,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,154,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,155,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,156,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,157,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,158,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,159,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,160,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,161,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,162,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,163,0,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,164,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,165,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,166,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,167,0,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,168,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,169,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,170,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,171,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,172,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,173,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,174,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,175,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,176,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,177,0,0,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,178,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,179,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,180,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,181,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,182,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,183,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,184,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,185,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,186,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,187,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,188,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,189,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,190,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,191,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,192,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,193,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,194,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,195,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,196,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,197,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,198,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,199,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,200,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,201,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,202,0,1,1,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,203,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,204,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,205,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,206,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,207,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,208,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,209,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,210,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,211,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,212,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,213,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,214,0,1,0,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,215,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,216,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,217,0,0,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,218,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,219,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,220,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,221,0,1,1,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,222,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,223,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,224,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,225,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,226,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,227,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,228,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,229,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,230,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,231,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,232,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,233,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,234,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,235,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,236,0,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,237,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,238,0,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,239,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,240,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,241,0,1,1,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,242,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,243,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,244,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,245,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,246,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,247,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,248,0,1,0,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,249,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,250,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,251,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,252,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,253,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,254,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,255,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,256,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,257,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,258,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,259,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,260,0,1,0,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,261,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,262,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,263,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,264,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,265,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,266,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,267,0,0,0,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,268,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,269,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,270,0,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,271,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,272,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,273,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,274,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,275,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,276,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,277,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,278,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,279,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,280,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,281,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,282,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,283,0,0,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,284,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,285,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,286,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,287,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,288,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,289,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,290,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,291,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,292,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,293,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,294,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,295,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,296,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,297,0,1,1,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,298,0,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,299,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,300,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,301,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,302,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,303,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,304,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,305,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,306,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,307,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,308,0,1,0,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,309,0,1,1,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,310,0,1,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,311,0,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,312,0,1,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,313,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,314,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,315,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,316,0,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,317,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,318,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,319,0,0,0,1,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,320,0,1,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,321,0,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,clauses-pl,322,0,1,1,1,1,0
