model,task,index,truth,neutral_prompt,yesno_prompt,agree_prompt,negated_agree_prompt,disagree_prompt
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,26,1,1,1,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,27,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,28,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,29,1,1,1,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,30,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,31,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,32,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,33,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,34,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,35,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,36,1,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,37,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,38,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,39,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,40,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,41,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,42,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,43,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,44,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,45,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,46,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,47,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,48,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,49,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,50,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,51,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,52,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,53,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,54,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,55,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,56,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,57,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,58,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,59,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,60,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,61,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,62,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,63,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,64,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,65,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,66,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,67,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,68,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,69,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,70,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,71,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,72,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,73,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,74,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,75,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,76,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,77,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,78,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,79,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,80,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,81,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,82,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_no-solicit_of_customers,83,0,1,0,0,0,1
