model,task,index,truth,neutral_prompt,yesno_prompt,agree_prompt,negated_agree_prompt,disagree_prompt
google/gemma-2-27b-it,cuad_non-compete,28,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,29,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,30,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,31,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,32,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,33,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,34,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,35,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,36,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,37,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,38,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,39,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,40,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,41,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,42,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,43,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,44,1,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,45,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,46,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,47,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,48,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,49,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,50,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,51,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,52,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,53,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,54,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,55,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,56,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,57,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,58,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,59,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,60,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,61,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,62,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,63,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,64,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,65,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,66,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,67,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,68,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,69,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,70,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,71,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,72,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,73,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,74,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,75,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,76,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,77,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,78,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,79,1,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,80,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,81,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,82,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,83,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,84,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,85,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,86,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,87,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,88,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,89,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,90,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,91,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,92,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,93,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,94,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,95,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,96,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,97,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,98,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,99,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,100,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,101,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,102,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,103,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,104,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,105,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,106,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,107,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,108,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,109,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,110,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,111,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,112,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,113,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,114,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,115,1,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,116,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,117,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,118,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,119,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,120,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,121,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,122,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,123,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,124,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,125,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,126,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,127,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,128,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,129,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,130,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,131,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,132,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,133,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,134,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,135,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,136,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,137,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,138,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,139,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,140,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,141,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,142,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,143,1,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,144,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,145,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,146,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,147,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,148,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,149,1,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,150,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,151,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,152,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,153,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,154,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,155,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,156,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,157,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,158,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,159,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,160,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,161,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,162,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,163,1,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,164,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,165,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,166,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,167,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,168,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,169,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,170,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,171,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,172,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,173,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,174,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,175,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,176,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,177,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,178,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,179,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,180,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,181,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,182,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,183,1,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,184,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,185,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,186,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,187,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,188,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,189,1,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,190,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,191,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,192,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,193,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,194,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,195,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,196,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,197,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,198,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,199,1,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,200,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,201,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,202,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,203,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,204,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,205,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,206,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,207,1,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,208,1,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,209,1,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,210,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,211,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,212,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,213,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,214,1,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,215,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,216,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,217,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,218,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,219,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,220,1,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,221,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,222,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,223,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,224,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,225,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,226,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,227,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,228,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,229,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,230,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,231,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,232,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,233,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,234,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,235,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,236,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,237,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,238,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,239,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,240,0,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,241,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,242,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,243,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,244,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,245,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,246,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,247,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,248,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,249,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,250,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,251,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,252,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,253,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,254,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,255,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,256,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,257,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,258,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,259,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,260,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,261,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,262,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,263,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,264,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,265,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,266,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,267,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,268,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,269,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,270,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,271,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,272,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,273,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,274,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,275,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,276,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,277,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,278,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,279,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,280,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,281,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,282,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,283,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,284,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,285,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,286,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,287,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,288,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,289,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,290,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,291,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,292,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,293,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,294,0,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,295,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,296,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,297,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,298,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,299,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,300,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,301,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,302,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,303,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,304,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,305,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,306,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,307,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,308,0,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,309,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,310,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,311,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,312,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,313,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,314,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,315,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,316,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,317,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,318,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,319,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,320,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,321,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,322,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,323,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,324,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,325,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,326,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,327,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,328,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,329,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,330,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,331,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,332,0,0,0,0,1,0
google/gemma-2-27b-it,cuad_non-compete,333,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,334,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,335,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,336,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,337,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,338,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,339,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,340,0,1,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,341,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,342,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,343,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,344,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,345,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,346,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,347,0,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,348,0,0,0,0,1,0
google/gemma-2-27b-it,cuad_non-compete,349,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,350,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,351,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,352,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,353,0,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,354,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,355,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,356,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,357,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,358,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,359,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,360,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,361,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,362,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,363,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,364,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,365,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,366,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,367,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,368,0,0,0,0,1,1
google/gemma-2-27b-it,cuad_non-compete,369,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,370,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,371,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,372,0,0,1,1,1,1
google/gemma-2-27b-it,cuad_non-compete,373,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,374,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,375,0,1,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,376,0,0,0,1,1,1
google/gemma-2-27b-it,cuad_non-compete,377,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,378,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,379,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,380,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,381,0,0,1,1,1,0
google/gemma-2-27b-it,cuad_non-compete,382,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,383,0,0,0,1,1,0
google/gemma-2-27b-it,cuad_non-compete,384,0,0,0,0,0,1
google/gemma-2-27b-it,cuad_non-compete,385,0,0,0,1,1,0
