model,task,index,truth,neutral_prompt,yesno_prompt,agree_prompt,negated_agree_prompt,disagree_prompt
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,60,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,61,0,1,0,0,1,0
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,62,0,1,0,0,0,0
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,63,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,64,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,65,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,66,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,67,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,68,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,69,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,70,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,71,0,1,0,0,1,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,72,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,73,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,74,0,1,0,1,1,0
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,75,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,76,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,77,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,78,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,79,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,80,0,1,0,0,0,1
gpt-4o-2024-08-06,contract_nli_confidentiality_of_agreement,81,0,1,0,0,0,1
