model,task,index,truth,neutral_prompt,yesno_prompt,agree_prompt,negated_agree_prompt,disagree_prompt
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,235,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2893,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,845,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3116,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,627,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3576,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3357,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3302,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1580,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3192,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3331,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,681,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3690,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1715,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1094,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,531,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3483,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1547,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1342,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3200,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2107,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2181,0,1,0,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,336,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1043,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,237,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,419,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,136,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2406,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,310,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2004,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,420,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,204,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1115,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2983,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,244,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1305,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2603,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1008,0,1,1,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3148,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3568,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,568,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,596,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2082,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,975,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,708,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2690,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3678,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,553,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2167,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1068,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2031,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2818,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1169,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1246,0,0,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3392,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2439,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,387,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,882,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1660,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2469,0,1,1,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2721,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1698,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1923,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,316,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,643,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1126,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3105,0,1,1,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3725,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3626,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1941,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3396,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,66,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3534,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3730,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1155,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3459,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,875,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3014,0,1,0,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3339,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,355,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3298,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1981,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2637,0,0,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,834,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,118,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1916,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1709,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1968,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2448,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,817,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2657,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,229,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2761,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,944,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,563,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1576,0,1,0,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,78,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2816,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,639,0,0,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1716,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3250,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2812,0,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2928,0,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,81,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,722,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2734,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,113,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1119,0,1,0,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2197,0,1,0,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2629,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,312,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1461,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1307,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2364,0,1,0,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3687,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,777,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1254,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2400,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1682,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1215,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3094,0,0,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2708,0,1,0,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3050,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3404,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1962,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,302,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1754,0,0,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1900,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,822,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,869,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2116,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,379,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1358,0,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1679,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3617,0,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3620,0,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3669,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1140,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,83,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1432,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1090,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1125,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3219,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,994,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2266,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2742,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3,0,1,1,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3371,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3213,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3641,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,775,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,399,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2395,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2467,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1181,0,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,125,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2936,0,1,0,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1330,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,12,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2669,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1798,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3354,0,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,904,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2954,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3209,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,552,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2380,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3246,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1035,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1831,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,525,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1840,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3379,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,257,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1811,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3548,0,0,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1057,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,959,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2984,0,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1144,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1575,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,431,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2105,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3613,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3395,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1245,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1591,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,968,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,401,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2274,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2880,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3349,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,38,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,411,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3656,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3749,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2650,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,268,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,810,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1151,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3179,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3381,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2328,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,840,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1500,0,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3113,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2858,0,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1966,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,294,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,849,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3443,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1672,0,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3403,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3524,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3300,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,615,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3332,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2254,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2714,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2877,0,1,1,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1475,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2399,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1430,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1983,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2177,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3492,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3083,0,1,1,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,281,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,23,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1420,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3494,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2088,0,1,1,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,641,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1373,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1188,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,320,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1959,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1120,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,200,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3272,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1112,0,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3281,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3558,0,1,1,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3139,0,0,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2631,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1807,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3721,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3195,0,1,0,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1955,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3211,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3407,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3430,0,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,862,0,0,1,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3376,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2793,0,1,0,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,112,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3087,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,920,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2119,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2618,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3074,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2128,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3237,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3640,0,1,0,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2674,0,1,1,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1702,0,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,160,0,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1747,0,0,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3003,0,1,0,1,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3136,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2968,0,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1753,0,0,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1761,0,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,3658,0,1,1,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2685,0,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,186,0,0,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,2477,0,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,agb-de,1534,0,1,1,0,0,1
